Title,AvailableGlobally,ReleaseDate,HoursViewed,NumberofRatings,Rating,Genre,KeyWords,Description
So My Grandma’s a Lesbian! // Salir del ropero,NO,2021-01-22,500000,1318.0,4.0,['COMEDY'],"LESBIAN GRANDMOTHER,LOVE,LESBIAN,GRANDMOTHER AND GRANDDAUGHTER,EDINBURGH",A PROMISING YOUNG LAWYER SEES HER PLANS TO WED INTO AN IMPORTANT AND ULTRACONSERVATIVE FAMILY IN DANGER WHEN HER GRANDMA DECIDES TO MARRY HER GIRL FRIEND.
Spirit Riding Free: Pony Tales: Collection 1,YES,2019-08-09,500000,116.0,7.0,"['ANIMATION', 'COMEDY', 'DRAMA']","FERAL HORSE,SPIRIT THE HORSE CHARACTER","THE FUN CONTINUES FOR LUCKY AND HER FRIENDS WITH MORE ADVENTURE THAN EVER BEFORE. WHEREVER THEY GO, IT&APOS;S QUITE A RIDE -- AND YOU GET TO COME ALONG."
Steve Martin and Martin Short: An Evening You Will Forget for the Rest of Your Life,YES,2018-05-25,500000,3090.0,7.0,['COMEDY'],"TV SPECIAL,STAND UP COMEDY,DUO,JOKE IN TITLE,VAUDEVILLE","COMEDIANS AND WRITERS STEVE MARTIN AND MARTIN SHORT PERFORM A LIVE COMEDY SET WITH MUSIC BY THE STEEP CANYON RANGERS AND JAZZ PIANIST, JEFF BABKO, AT THE PEACE CENTER IN GREENVILLE, SOUTH CAROLINA."
Sunderland 'Til I Die: Season 2,YES,2020-04-01,500000,8976.0,8.0,"['DOCUMENTARY', 'SPORT']","FOOTBALL,TIMEFRAME 2010S,SOCCER SPORT,SPORTS DOCUMENTARY,SOCCER","HIGHLIGHTS THE UNFAILING PASSION SUNDERLAND RESIDENTS HAVE FOR THEIR BELOVED FOOTBALL CLUB, TAKING VIEWERS THROUGH THE HIGHS AND LOWS OF SAFC&APOS;S 2017-18 SEASON IN THE CHAMPIONSHIP FOLLOWING ITS RELEGATION THE PREVIOUS YEAR."
Terrace House: Tokyo 2019-2020: Part 2 // テラスハウス: Tokyo 2019-2020: パート2,NO,2019-08-26,500000,786.0,7.0,"['DRAMA', 'REALITY-TV']","LOVE,YEAR IN TITLE,2010S,2020S,TIMEFRAME 2010S","SIX STRANGERS SHARE A FABULOUS HOUSE IN TOKYO, LOOKING FOR LOVE WHILE LIVING UNDER THE SAME ROOF. WITH NO SCRIPT WHAT HAPPENS NEXT IS UP TO THEM."
The Claus Family // De Familie Claus,YES,2020-12-07,500000,2837.0,6.0,"['COMEDY', 'FAMILY', 'FANTASY']","CHRISTMAS,SANTA CLAUS,HOLIDAY,CHILDREN,FAMILY RELATIONSHIPS","AFTER DISCOVERING HIS GRANDFATHER IS SANTA CLAUS, JULES HAS TO HELP HIM DELIVER HIS PRESENTS ALL AROUND THE WORLD. BUT JULES&APOS; HATRED FOR CHRISTMAS MIGHT MAKE THAT MORE DIFFICULT THAN SANTA THOUGHT."
The G Word with Adam Conover: Limited Series,YES,2022-05-19,500000,1163.0,7.0,"['DOCUMENTARY', 'COMEDY']","POLITICS DOCUMENTARY,TV MINI SERIES,COMMUNITY,WORK,POLITICS",FOLLOWS CONOVER INTRODUCING THE CIVIL SERVANTS WHO MAKE IT WORK AND TAKE A SATIRICAL LOOK AT ITS SHORTCOMINGS.
The Incredible Jessica James,YES,2017-07-28,500000,8596.0,7.0,['COMEDY'],"FEMALE PROTAGONIST,DIVORCE,AFRICAN AMERICAN PROTAGONIST,OVERALLS,BREAKUP",AN ASPIRING PLAYWRIGHT IN NEW YORK STRIKES UP A FRIENDSHIP WITH A GUY WHILE ON THE REBOUND FROM A BREAK-UP.
The Invisible Thread // Il filo invisibile,YES,2022-03-04,500000,2396.0,7.0,"['COMEDY', 'DRAMA', 'FAMILY']","GAY FATHER,GAY COUPLE,TEENAGE BOY,GAY DIVORCE,LOVE",A TEENAGE SON OF TWO FATHERS MAKES A DOCUMENTARY ABOUT HIS PARENTS BUT IS SURPRISED WHEN A REAL-LIFE PLOT TWIST OCCURS IN HIS FAMILY.
The Silence of the Marsh // El silencio del pantano,NO,2020-04-22,500000,1514073.0,9.0,"['CRIME', 'DRAMA', 'THRILLER']","SERIAL KILLER,STUCK IN A WELL,PSYCHOPATH,PSYCHO THRILLER,BAD GUY WINS","A YOUNG F.B.I. CADET MUST RECEIVE THE HELP OF AN INCARCERATED AND MANIPULATIVE CANNIBAL KILLER TO HELP CATCH ANOTHER SERIAL KILLER, A MADMAN WHO SKINS HIS VICTIMS."
The Standups: Season 2,YES,2018-03-20,500000,8165.0,9.0,"['DRAMA', 'HORROR', 'THRILLER']","SINGLE PLAYER,XBOX 360,MICROSOFT WINDOWS,PLAYSTATION 3,GRAPHIC ADVENTURE","LEFT TO FEND FOR HERSELF, CLEMENTINE HAS BEEN FORCED TO LEARN HOW TO SURVIVE IN A WORLD GONE MAD. MANY MONTHS HAVE PASSED AND SHE IS IN SEARCH OF SAFETY."
Travis Scott: Look Mom I Can Fly,YES,2019-08-28,500000,5248.0,6.0,"['DOCUMENTARY', 'MUSIC']","RAP,SINGING,PERFORMANCE,CAREER","&APOS;TRAVIS SCOTT: LOOK MOM I CAN FLY&APOS; TRACES THE HOUSTON RAPPER&APOS;S RISE TO SUPER-STARDOM, FOCUSING ON THE MONTHS SURROUNDING ASTROWORLD."
True and the Rainbow Kingdom: The Rainbow Kingdom Part B,NO,2017-10-27,500000,515.0,7.0,"['ANIMATION', 'SHORT', 'ADVENTURE']","REFERENCE TO HALLOWEEN,MASK,CANDY,PUMPKIN,TRICK OR TREAT",FEARLESS EIGHT-YEAR OLD GUARDIAN TRUE USES WISHES FROM THE WISHING TREE TO HELP PROTECT THE CITIZENS OF THE COLORFUL LAND OF THE RAINBOW KINGDOM.
Win It All,YES,2017-04-06,500000,10072.0,6.0,['COMEDY'],"GAMBLING,TWELVE STEPS,ADDICTION,ANTI HERO","A SMALL-TIME GAMBLER AGREES TO STASH A BAG FOR AN ACQUAINTANCE WHO IS HEADING TO PRISON. WHEN HE DISCOVERS CASH IN THE BAG, HE CAN&APOS;T RESIST THE URGE TO DIP INTO THE FUNDS."
YooHoo to the Rescue: Season 2,YES,2019-10-11,500000,2027.0,3.0,"['ANIMATION', 'ADVENTURE', 'COMEDY']","BAREFOOT CARTOON ANIMAL,ANIMAL CRUELTY,TORTURE CHAMBER,MENTAL ILLNESS,HUMAN SLAVE","THE RATS AND MICE RETURN TO THORN VALLEY TO GROOM THEIR DESTINED LEADER, YOUNG TIMMY BRISBY."
'76,YES,2021-08-04,400000,276.0,5.0,"['DRAMA', 'ROMANCE']","SOLDIER,TIMEFRAME 1970S,YEAR IN TITLE,YOUNG,PUNCTUATION IN TITLE","THE STORY IS TOLD FROM TWO POINTS OF VIEW: THAT OF A YOUNG PREGNANT WOMAN, AND THAT OF HER HUSBAND, A SOLDIER ACCUSED OF BEING INVOLVED IN THE FAILED 1976 MILITARY COUP AND ASSASSINATION OF GENERAL MURTALA MOHAMMED, THE HEAD-OF-ST..."
1000 Miles from Christmas // A 1000 km de la Navidad,YES,2021-12-24,400000,1942.0,6.0,"['COMEDY', 'ROMANCE']","CHRISTMAS,GIFT,SPAIN,1930S,SPIRIT","A CHRISTMAS TALE, A ROMANTIC COMEDY AND THE STORY OF A MAN IN HIS 30S WHO LEARNS RELUCTANTLY TO GET CARRIED AWAY BY THE CHRISTMAS SPIRIT."
13TH,YES,2016-10-07,400000,37194.0,8.0,"['DOCUMENTARY', 'CRIME', 'HISTORY']","PRISON,GREED,DISCRIMINATION,AMERICAN POLITICS,ARCHIVE FOOTAGE",AN IN-DEPTH LOOK AT THE PRISON SYSTEM IN THE UNITED STATES AND HOW IT REVEALS THE NATION&APOS;S HISTORY OF RACIAL INEQUALITY.
6 Balloons,YES,2018-04-06,400000,4434.0,6.0,['DRAMA'],"HEROIN ADDICT,HEROIN ADDICTION,HEROIN,SHOOTING HEROIN,DRUG ADDICT",A WOMAN (JACOBSON) LEARNS HER BROTHER (FRANCO) HAS RELAPSED ON HEROIN.
A Naija Christmas,YES,2021-12-16,400000,442.0,5.0,"['COMEDY', 'DRAMA', 'ROMANCE']",CHRISTMAS,A MOTHER&APOS;S CHRISTMAS WISH - AND THE GRAND PRIZE THAT COMES WITH IT - SETS OFF A FIERCE COMPETITION BETWEEN HER SONS.
A Perfect Crime: Limited Series // Ein perfektes Verbrechen: Miniserie,YES,2020-09-25,400000,47.0,6.0,"['ADVENTURE', 'COMEDY', 'DRAMA']","KID SISTER,SWEETHEART,DECEPTION,BASED ON MAGAZINE STORY,POLICE DETECTIVE","WALLY GRIGGS, A TIMID BANK MESSENGER, LIVES ANOTHER LIFE AS A DASHING YOUNG SPORT WHOSE TALES OF WILD ADVENTURE INTEREST BANK PRESIDENT HALLIDAY AND ROMANTICALLY FASCINATE MARY, WHO HAS BEEN SWINDLED OUT OF A FORTUNE BY THAINE, NO..."
Ali Wong: Baby Cobra,YES,2016-05-06,400000,7724.0,8.0,['COMEDY'],"HUMAN PAPILLOMAVIRUS,DENTAL RETAINER,HOMELESS MAN,RACISM,FEMALE SINGER","ALI WONG&APOS;S STAND UP SPECIAL DELVES INTO HER SEXUAL ADVENTURES, HOARDING, THE ROCKY ROAD TO PREGNANCY, AND WHY FEMINISM IS TERRIBLE."
Ali's Wedding,NO,2018-06-08,400000,5374.0,7.0,"['COMEDY', 'DRAMA', 'ROMANCE']","PROLOGUE,DARK COMEDY,MARRIAGE,WHITE LIE,CLERIC","AFTER TELLING A WHITE LIE WHICH SPIRALS OUT OF CONTROL, A NEUROTIC, NAIVE, MUSICALLY GIFTED MUSLIM CLERIC&APOS;S ELDEST SON MUST FOLLOW THROUGH WITH AN ARRANGED MARRIAGE, EVEN THOUGH HE&APOS;S MADLY IN LOVE WITH AN AUSTRALIAN BORN-LEBANESE ..."
All Is Well // Alles ist gut,NO,2019-06-06,400000,1578.0,7.0,['DRAMA'],"RAPE,LOVE,FEMALE NUDITY,FEMALE TOPLESS NUDITY,BRIEF FEMALE FRONTAL NUDITY","JANNE&APOS;S NEW BOSS&APOS;S BROTHER-IN-LAW RAPES HER, BUT SHE DOESN&APOS;T REPORT THE INCIDENT AND CONTINUES HER WAY OF LIFE AS USUAL. BUT HER SILENCE HAS CONSEQUENCES, NOT ONLY FOR HER BUT ALSO FOR THE LOVE THAT SHE FEELS FOR HER FRIEND PIET."
Almost Happy: Season 1 // Casi feliz: Temporada 1,NO,2020-05-01,400000,166.0,6.0,"['ANIMATION', 'SHORT', 'COMEDY']","TOY,DOLL,CHRISTMAS,SURREALISM,FAMILY RELATIONSHIPS","CHRISTMAS MORNING, AND TWO PUPPIES (AND THEIR CHILDREN) ARE UP EARLY. THE PUPS ARE FRIGHTENED BY A LARGE STUFFED DOG, A TRAIN SET, A CRYING DOLL, A TOY TANK, AND OTHER TOYS. BY THE TIME THE PARENTS ARE UP, THE PUPS AND THE OTHER T..."
Ankahi Kahaniya // अनकही कहानियां,YES,2021-09-17,400000,996.0,6.0,"['DRAMA', 'ROMANCE']","ANTHOLOGY,ANTHOLOGY FILM,LOVE,LIFE,PARENT","AS BIG CITY LIFE BUZZES AROUND THEM, LONELY SOULS DISCOVER SURPRISING SOURCES OF CONNECTION AND COMPANIONSHIP IN THREE TALES OF LOVE, LOSS AND LONGING."
Ashley Garcia: Genius in Love: Christmas,YES,2020-12-09,400000,1393.0,7.0,['COMEDY'],"NASA,ROBOT,SCHOOL,CHARACTER NAME IN SERIES TITLE,LAUGH TRACK","ASHLEY GARCIA, THE WORLD&APOS;S ONLY 15-AND-A-HALF-YEAR-OLD ROBOTICS ENGINEER AND ROCKET SCIENTIST, GETS THE CHANCE TO WORK FOR NASA. SHE MOVES ACROSS THE COUNTRY TO LIVE WITH HER UNCLE VICTOR, A PRO FOOTBALL PLAYER TURNED HIGH SCHOOL ..."
Aunty Donna's Big Ol' House of Fun: Season 1,YES,2020-11-11,400000,7069.0,8.0,['COMEDY'],"FRIENDSHIP,FRIENDS WHO LIVE TOGETHER,AUSTRALIAN COMEDY,SKETCH COMEDY,ABSURD COMEDY","IN THEIR NEW SKETCH SERIES, AUNTY DONNA&APOS;S BIG OL&APOS; HOUSE OF FUN TAKES VIEWERS ALONG FOR AN ABSURDIST ADVENTURE THROUGH THEIR EVERYDAY LIVES."
Beyond Stranger Things: Beyond 2,YES,2017-10-27,400000,7115.0,7.0,"['COMEDY', 'SCI-FI']","TALKING TO SELF,VISION OF THE FUTURE,THE FUTURE,TIME TRAVEL,TEA SHOP","A CAFE OWNER DISCOVERS THAT THE TV IN HIS CAFE SUDDENLY SHOWS IMAGES FROM THE FUTURE, BUT ONLY TWO MINUTES INTO THE FUTURE."
Blood Will Tell // La misma sangre,NO,2019-06-21,400000,903.0,6.0,"['DRAMA', 'MYSTERY', 'THRILLER']","SUSPICION OF MURDER,HUSBAND WIFE RELATIONSHIP,FATHER DAUGHTER RELATIONSHIP,THREE WORD TITLE,DEATH OF WIFE",A THRILLER BY FILM DIRECTOR-WRITER MIGUEL COHAN. A DEADLY DUEL WITHIN A FAMILY WHERE THERE CAN BE NO WINNERS.
Blown Away: Christmas: Season 1,YES,2021-11-19,400000,166.0,6.0,"['ANIMATION', 'SHORT', 'COMEDY']","TOY,DOLL,CHRISTMAS,SURREALISM,FAMILY RELATIONSHIPS","CHRISTMAS MORNING, AND TWO PUPPIES (AND THEIR CHILDREN) ARE UP EARLY. THE PUPS ARE FRIGHTENED BY A LARGE STUFFED DOG, A TRAIN SET, A CRYING DOLL, A TOY TANK, AND OTHER TOYS. BY THE TIME THE PARENTS ARE UP, THE PUPS AND THE OTHER T..."
Brij Mohan Amar Rahe // बृज मोहन अमर रहे,YES,2018-08-03,400000,3897.0,7.0,"['COMEDY', 'CRIME', 'DRAMA']",IDENTITY,"A MAN FAKES HIS OWN DEATH. UNFORTUNATELY FOR HIM, STARTING A NEW LIFE WITH A NEW IDENTITY WILL ONLY BRING HIM MORE PROBLEMS."
Candy Jar,YES,2018-04-27,400000,5512.0,6.0,"['COMEDY', 'DRAMA', 'ROMANCE']","REFERENCE TO DIANE KEATON,REFERENCE TO TAYLOR SWIFT,RIVALRY,HIGH SCHOOL,DEBATE",DUELING HIGH SCHOOL DEBATE CHAMPS WHO ARE AT ODDS ON JUST ABOUT EVERYTHING FORGE AHEAD WITH AMBITIOUS PLANS TO GET INTO THE COLLEGES OF THEIR DREAMS.
Carlos Ballarta: False Prophet // Carlos Ballarta: Falso profeta,YES,2021-11-18,400000,167.0,7.0,['COMEDY'],"TV SPECIAL,STAND UP COMEDY,STAND UP COMEDY SPECIAL",MEXICAN COMIC CARLOS BALLARTA IS BACK AND THIS TIME HE&APOS;S USING HIS SHARP BLACK HUMOR TO CHALLENGE CULTURAL AND RELIGIOUS VIEWS FROM LATIN AMERICA.
CAROLE & TUESDAY: Part 2 // キャロル＆チューズデイ: パート2,NO,2019-07-10,400000,263.0,5.0,"['DRAMA', 'THRILLER']","CHARACTER NAME AS TITLE,TWO WORD TITLE,WOMAN SLAPS A WOMAN,PHYSICIAN,EAR PIERCING",A PHYSICIAN WORKS FOR A COMPANY THAT HARASSES ITS EMPLOYEES. THE PHYSICIAN TRIES TO CHANGE THIS SITUATION.
Chef's Table: France: Limited Series,YES,2016-09-02,400000,1837.0,8.0,['DOCUMENTARY'],"CULINARY,FRENCH KITCHEN,FRENCH CULTURE,FOOD AND DRINK DOCUMENTARY,TV MINI SERIES","CHEF&APOS;S TABLE, FRENCH EDITION, GOES INSIDE THE LIVES AND KITCHENS OF SOME OF THE WORLD&APOS;S MOST RENOWNED FRENCH CHEFS. EACH EPISODE FOCUSES ON A SINGLE CHEF AND THEIR UNIQUE LOOK AT THEIR LIVES, TALENTS AND PASSION FROM THEIR PIECE O..."
Chopsticks // चॉपस्टिक्स,YES,2019-05-31,400000,5095.0,7.0,"['COMEDY', 'DRAMA']","INTERNET,CAR,WOMAN,INDEPENDENT FILM",A GIFTED BUT INSECURE WOMAN IS IN FOR A TRANSFORMATIVE EXPERIENCE WHEN SHE ENLISTS AN ENIGMATIC CON TO HELP RECOVER HER STOLEN CAR FROM A MUMBAI THUG.
Christmas Flow: Season 1,YES,2021-11-17,400000,166.0,6.0,"['ANIMATION', 'SHORT', 'COMEDY']","TOY,DOLL,CHRISTMAS,SURREALISM,FAMILY RELATIONSHIPS","CHRISTMAS MORNING, AND TWO PUPPIES (AND THEIR CHILDREN) ARE UP EARLY. THE PUPS ARE FRIGHTENED BY A LARGE STUFFED DOG, A TRAIN SET, A CRYING DOLL, A TOY TANK, AND OTHER TOYS. BY THE TIME THE PARENTS ARE UP, THE PUPS AND THE OTHER T..."
Club de Cuervos Presents: The Ballad of Hugo Sánchez: Season 1 // Club de Cuervos presenta: La balada de Hugo Sánchez: Temporada 1,YES,2018-06-17,400000,883.0,7.0,"['COMEDY', 'DRAMA', 'SPORT']","CENTRAL AMERICA,SOCCER TEAM,ISLAND,FOUNTAIN,DRUG TEST",HUGO SANCHEZ IS TASKED WITH LEADING THE CUERVOS INTO THE DUEL OF THE BIRDS TOURNAMENT DESPITE HIS PERSONAL LIFE PULLING HIM BACK TOWARD THE FAMILY BUSINESS.
Cobalt Blue // कोबाल्ट ब्लू,YES,2022-04-02,400000,2388.0,7.0,"['DRAMA', 'ROMANCE']","LOVE,BARE CHESTED MALE,MALE UNDERWEAR,BRIEFS,WHITE BRIEFS","WHEN A BROTHER AND SISTER FALL IN LOVE WITH THE SAME MAN, ENSUING EVENTS SHATTER A TRADITIONAL MARATHI FAMILY. BASED ON SACHIN KUNDALKAR&APOS;S NOVEL."
Cyborg 009: Call of Justice: Season 1,YES,2017-02-09,400000,388.0,6.0,"['ANIMATION', 'ACTION', 'SCI-FI']","CYBORG SCI FI,FIGHT,STRUGGLE,SEQUEL,BASED ON MANGA","THE CYBORGS REGROUP. DONNING THEIR COMBAT ARMOR, THEY FIGHT SERIOUSLY ONCE AGAIN TO DEFEAT THE POWER OF THE STORM AND ITS CAUSE, THE COWBOY."
David and the Elves // Dawid i elfy,YES,2021-12-06,400000,862.0,5.0,"['COMEDY', 'FAMILY', 'FANTASY']","CHRISTMAS,ELVES,SNOW,POLAND,BOY","A JADED, OVERWORKED ELF RUNS OFF TO THE REAL WORLD WHERE HE TRIES TO EXPERIENCE THE MAGIC OF CHRISTMAS WITH THE HELP OF A NEWLY BEFRIENDED YOUNG BOY."
Elite Short Stories: Carla Samuel: Season 1 // Élite historias breves: Carla Samuel: Temporada 1,YES,2021-06-17,400000,2960.0,7.0,"['SHORT', 'DRAMA', 'ROMANCE']","TV MINI SERIES,TEENAGE GIRL,TEENAGE BOY","SAMUEL ATTEMPTS A BIG, ROMANTIC GESTURE AT THE AIRPORT IN ORDER TO PERSUADE CARLA NOT TO BOARD HER FLIGHT TO LONDON."
Escape The Undertaker,YES,2021-10-05,400000,1100.0,4.0,"['SHORT', 'COMEDY', 'HORROR']","INTERACTIVE MOVIE,URN,MANSION,WRESTLER",CAN THE NEW DAY SURVIVE THE SURPRISES AT THE UNDERTAKER&APOS;S SPOOKY MANSION? YOU CAN DECIDE THEIR FATE!
Extremis,YES,2016-09-13,400000,2612.0,7.0,"['DOCUMENTARY', 'SHORT']",DOCTOR,"WITNESS THE WRENCHING EMOTIONS THAT ACCOMPANY END-OF-LIFE DECISIONS AS DOCTORS, PATIENTS AND FAMILIES IN A HOSPITAL ICU FACE HARROWING CHOICES."
Father Christmas Is Back,NO,2021-11-07,400000,7114.0,5.0,['COMEDY'],"CHRISTMAS,FATHER,HOLIDAY,MANSION,CHRISTMAS IN TITLE","CENTERS AROUND FOUR SISTERS WHO HAVE RE-UNITED FOR THE CHRISTMAS HOLIDAY IN A YORKSHIRE MANSION. MISUNDERSTANDINGS UNCOVER THE LONG-BURIED SECRET THAT TORE THEIR FAMILY APART, SO MANY YEARS AGO."
Feels Like Ishq: Limited Series // फ़ील्स लाइक इश्क: लिमिटेड सीरीज़,YES,2021-07-23,400000,1679.0,7.0,"['COMEDY', 'DRAMA', 'ROMANCE']","EMOTION,YOUNG,LOVE,INDIA,ANTHOLOGY",SHORT FILMS FOLLOW YOUNG ADULTS AS THEY NAVIGATE THE GAMUT OF EMOTIONS THAT COME WITH FINDING ROMANTIC CONNECTION IN UNEXPECTED PLACES.
Gad Elmaleh: American Dream,YES,2018-03-06,400000,1141.0,7.0,['COMEDY'],"TV SPECIAL,STAND UP COMEDY,JOKE,LANGUAGE,STAND UP COMEDY SPECIAL",GAD ELMALEH&APOS;S TAKE ON THE AMERICAN DREAM AND HIS EXPERIENCE AS AN IMMIGRANT IN THE USA.
Getting Curious with Jonathan Van Ness: Season 1,YES,2022-01-28,400000,852.0,7.0,"['COMEDY', 'REALITY-TV']","CURIOSITY,GAY,QUEER,BUG","EACH EPISODE FOLLOWS JONATHAN AS HE MEETS WITH EXPERTS IN VARIOUS FIELDS TO UNCOVER COMPLEXITIES IN A WIDE RANGE OF SUBJECTS, FROM SKYSCRAPERS TO BUGS, OR FROM GENDER IDENTITY TO SNACKS."
GODZILLA The Planet Eater // GODZILLA 星を喰う者,YES,2019-01-08,400000,4653.0,5.0,"['ANIMATION', 'ACTION', 'ADVENTURE']","GODZILLA,MONSTER,SEQUEL,SPACESHIP,ALIEN","HUMANITY, THEIR ALIEN ALLIES, AND GODZILLA ALL ENTER THEIR ENDGAME AS THE POWERFUL DESTRUCTIVE ENTITY KNOWN AS GHIDORAH ARRIVES ON EARTH."
Greg Davies: You Magnificent Beast,YES,2018-04-10,400000,2672.0,7.0,['COMEDY'],"STAND UP,STAND UP COMEDY,STAND UP COMEDIAN,STAND UP COMEDY SPECIAL,STAND UP COMEDY PERFORMANCE","BRITISH COMEDIAN GREG DAVIES REVISITS TERRIFYING DATES, MANSCAPING DISASTERS, HIS FATHER&APOS;S PRANKS AND MORE IN A SAVAGELY FUNNY STAND-UP SPECIAL."
Have You Ever Seen Fireflies? // Sen Hiç Ateş Böceği Gördün mü?,YES,2021-04-09,400000,5466.0,6.0,"['COMEDY', 'DRAMA']","POLITICS,LOVE","REBELLIOUS, IRREVERENT WUNDERKIND GÜLSEREN NAVIGATES LONELINESS, LOVE AND LOSS AGAINST THE CURRENT OF POLITICAL TURMOIL AND SOCIAL CHANGE."
Hip-Hop Evolution: Season 1,YES,2016-12-02,400000,21.0,6.0,['DOCUMENTARY'],"MUSIC DOCUMENTARY,HIP HOP,FREESTYLE RAP,BATTLE RAP,HIPHOP ARTIST","NARRATED BY CHUCK D, FREESTYLE 101: HIP-HOP HISTORY EXPLORES THE GENRE&APOS;S EARLY DAYS THROUGH THE LENS OF FREESTYLE RAP, FEATURING LEGENDARY ARTISTS DISCUSSING THE HISTORY AND INTRICACIES OF RAPPING WITH MUSICAL PERFORMANCES THROUGH..."
Iliza Shlesinger: Elder Millennial,YES,2018-07-24,400000,4419.0,7.0,['COMEDY'],"TV SPECIAL,STAND UP COMEDY,ENGAGED WOMAN,DATING,COMEDIENNE","NEWLY ENGAGED COMIC ILIZA SHLESINGER DIVES INTO UNDENIABLE TRUTHS ABOUT LIFE AT AGE 35, THE INSANITY OF THE ROAD TRAVELED AND WHAT&APOS;S TO COME."
Jack Whitehall: At Large,YES,2017-10-24,400000,2322.0,7.0,['COMEDY'],"TV SPECIAL,STAND UP COMEDY,STAND UP COMEDY SPECIAL","FRESH FROM HOSTING THE ROYAL VARIETY PERFORMANCE AND STARRING IN BAD EDUCATION AND A LEAGUE OF THEIR OWN, THIS IS YOUR CHANCE TO CATCH JACK AT HIS DYNAMIC BEST."
Jonas Brothers Family Roast,YES,2021-11-23,400000,1802.0,5.0,"['COMEDY', 'MUSICAL']","TV SPECIAL,STAND UP COMEDY,STAND UP COMEDY SPECIAL",IT&APOS;S THE JONAS BROTHERS LIKE YOU&APOS;VE NEVER SEEN THEM BEFORE - GETTING A ROASTING THEY&APOS;LL NEVER FORGET.
Kapil Sharma: I'm Not Done Yet // कपिल शर्मा: पिक्चर अभी बाकी है!,YES,2022-01-28,400000,6840.0,6.0,['COMEDY'],"TV SPECIAL,STAND UP,STAND UP COMEDY,STAND UP COMEDY SPECIAL","FROM THE LIQUID COURAGE BEHIND HIS TWEETS TO THE SOBERING REALITIES OF MAKING IT IN MUMBAI, KAPIL&APOS;S POURING HIS HEART OUT - WITH A HEAVY GLUG OF HUMOR."
Keith Richards: Under the Influence,YES,2015-09-18,400000,3611.0,7.0,"['DOCUMENTARY', 'MUSIC']",JOURNEY,"A PORTRAIT OF KEITH RICHARDS THAT TAKES US ON A JOURNEY TO DISCOVER THE GENESIS OF HIS SOUND AS A SONGWRITER, GUITARIST AND PERFORMER."
LEGO Friends: The Power of Friendship: Season 1,YES,2016-03-04,400000,70.0,7.0,['ANIMATION'],"LOVE,CG ANIMATION","FIVE BEST FRIENDS FACE ADVENTURES SIDE BY SIDE IN THEIR HOMETOWN. ZANY ANTICS, LOVE AND MISSTEPS ARE BETTER WITH FRIENDS."
Little Big Mouth,YES,2021-10-22,400000,207.0,4.0,"['COMEDY', 'MUSIC', 'ROMANCE']",BAND,"KICKED OUT OF HIS BAND AND HOME, A PLAYFUL GUITARIST TAKES REFUGE WITH A BOOKKEEPER, HER SON AND DAD. IS IT POSSIBLE MAKE SWEET MUSIC TOGETHER?"
Long Shot,YES,2017-09-29,400000,119368.0,7.0,"['COMEDY', 'ROMANCE']","BABYSITTER,EJACULATION,JOURNALIST,SPEECHWRITER,DIPLOMAT","JOURNALIST, FRED FLARSKY, REUNITES WITH HIS CHILDHOOD CRUSH, CHARLOTTE FIELD; NOW ONE OF THE MOST INFLUENTIAL WOMEN IN THE WORLD. AS SHE PREPARES TO RUN FOR PRESIDENT, CHARLOTTE HIRES FRED AS HER SPEECHWRITER, AND SPARKS FLY."
Maradona in Mexico: Limited Series // Maradona en Sinaloa: Miniserie,YES,2019-11-13,400000,1208.0,7.0,"['DOCUMENTARY', 'COMEDY', 'DRAMA']",TV MINI SERIES,"THE DORADOS, CULIACAN&APOS;S LOCAL TEAM, ARE AT THE BOTTOM OF THE RANKINGS WHEN MARADONA ARRIVES, LOOKING FOR A FRESH START. THE EXPERTS PREDICT DISASTER."
Marco Polo: One Hundred Eyes,YES,2015-12-26,400000,11483.0,8.0,"['ACTION', 'DRAMA', 'HISTORY']","BODY PART IN TITLE,CHARACTER NAME AS TITLE,NUMBER 100 IN TITLE,MONGOL EMPIRE,MONK",BEFORE HE LOST HIS SIGHT. BEFORE HE PLEDGED HIS SERVICE TO KUBLAI KHAN. HUNDRED EYES SAW WHAT MADE HIM INTO THE DEADLY ASSASSIN WHO TRAINS MARCO POLO.
Mucho Mucho Amor: The Legend of Walter Mercado,YES,2020-07-08,400000,3458.0,7.0,['DOCUMENTARY'],"ASTROLOGY,LATINO,LATIN AMERICAN HISTORY,LATIN AMERICA,PUERTO RICO","EVERY DAY FOR DECADES, WALTER MERCADO — THE ICONIC, GENDER NON-CONFORMING ASTROLOGER — MESMERIZED 120 MILLION LATINO VIEWERS WITH HIS EXTRAVAGANCE AND POSITIVITY."
Mystery Lab: Season 1 // Mundo Mistério: Temporada 1,YES,2020-08-04,400000,93.0,6.0,"['SHORT', 'CRIME']","SCREENLINER,EVIDENCE,LABORATORY,INVESTIGATION,POLICE","KEY PLAYERS IN THE INVESTIGATION OF MANY CRIMES, BUT MOST IMPORTANTLY HOMICIDES, ARE THE TECHNICIANS. IN THIS DAY AND AGE, MOBILE LABORATORIES ARE BROUGHT TO THE CRIME SCENE TO DO ON-THE-SPOT ANALYSIS OF THE SCENE AND EVIDENCE. MO..."
